0,0,0,0,4.183723654736164e-1
1,0,0,0,2.492955473144568e-2
0,1,0,0,4.652277365722853e-2
1,1,0,0,2.492955473144568e-2
0,0,1,0,1.945248979540968e-1
1,0,1,0,4.652277365722854e-2
0,1,1,0,2.492955473144569e-2
1,1,1,0,4.652277365722854e-2
0,0,0,1,6.399205473144566e-2
1,0,0,1,7.460273657228607e-3
0,1,0,1,7.460273657228605e-3
1,1,0,1,7.460273657228607e-3
0,0,1,1,6.399205473144563e-2
1,0,1,1,7.460273657228605e-3
0,1,1,1,7.460273657228606e-3
1,1,1,1,7.460273657228605e-3
